file	percent	reads	taxon_id	taxon_name
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	5.129196	5006329	2978367	Nicoliella
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	4.171684	4071754	559173	Fructobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	4.156506	4056939	2767877	Apilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	3.004652	2932677	1578	Lactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	2.266673	2212376	2767893	Lentilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	2.065757	2016273	2767874	Acetilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	1.918635	1872675	3056331	Philodulcilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	1.281965	1251256	2767881	Fructilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	1.263618	1233349	1654741	Bombella
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	1.109314	1082741	2767892	Secundilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.985148	961549	2742598	Limosilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.826535	806736	2767886	Levilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.710028	693020	2767887	Ligilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.568246	554634	2767879	Companilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.527361	514728	1253	Pediococcus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.449851	439075	2759736	Lacticaseibacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.443868	433235	2767888	Liquorilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.436171	425723	2767842	Lactiplantibacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.429985	419685	469	Acinetobacter
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.349885	341504	1350	Enterococcus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.325002	317217	2767890	Paucilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.291975	284981	1243	Leuconostoc
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.264421	258087	46255	Weissella
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.204623	199721	2767889	Loigolactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.188494	183979	2767878	Bombilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.183715	179314	1301	Streptococcus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.162822	158922	2767882	Furfurilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.147671	144134	561	Escherichia
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.128049	124982	231052	Saccharibacter
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.123848	120881	1279	Staphylococcus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.122647	119709	1386	Bacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.105954	103416	2930384	Periweissella
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.105932	103394	46254	Oenococcus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.103230	100757	2737	Vagococcus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.101766	99328	286	Pseudomonas
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.094599	92333	2767883	Holzapfeliella
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.091887	89686	53335	Pantoea
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.090501	88333	2767875	Agrilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.086571	84497	1697027	Convivina
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.085868	83811	44249	Paenibacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.080107	78188	1356488	Rosenbergiella
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.075786	73971	3161151	Eupransor
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.074641	72853	2767885	Latilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.071423	69712	2077	Sporolactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.068513	66872	2767891	Schleiferilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.066972	65368	1375	Aerococcus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.066138	64554	434	Acetobacter
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.064668	63119	2767884	Lapidilactobacillus
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.063580	62057	2767880	Dellaglioa
results_refseq_nr/SVH11_Q11/SVH11_Q11.refseq_nr.kaiju.out	0.059114	57698	1678	Bifidobacterium
