file	percent	reads	taxon_id	taxon_name
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	33.607117	28599957	186826	Lactobacillales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	2.305904	1962345	91347	Enterobacterales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	1.464577	1246368	1385	Bacillales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.459106	390703	3120395	Acetobacterales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.365021	310636	135618	Methylococcales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.286159	243524	2887326	Moraxellales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.227592	193683	186802	Eubacteriales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.096708	82299	135623	Vibrionales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.091064	77496	85008	Micromonosporales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.079983	68066	85004	Bifidobacteriales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.079331	67511	1161	Nostocales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.073367	62436	3082720	Peptostreptococcales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.071017	60436	526525	Erysipelotrichales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.069923	59505	171549	Bacteroidales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.058075	49422	3085636	Lachnospirales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.041555	35364	85006	Micrococcales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.038390	32670	1737405	Tissierellales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.034355	29236	80840	Burkholderiales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.033111	28178	186328	Entomoplasmatales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.032931	28025	200666	Sphingobacteriales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.030953	26341	200644	Flavobacteriales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.028312	24094	356	Hyphomicrobiales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.026940	22926	72274	Pseudomonadales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.026176	22276	2158	Methanobacteriales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.025243	21482	85010	Pseudonocardiales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.024326	20702	909929	Selenomonadales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.023596	20080	85007	Mycobacteriales
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.020784	17687	1843489	Veillonellales
