file	percent	reads	taxon_id	taxon_name
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	35.225975	29977619	91061	Bacilli
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	3.180766	2706860	1236	Gammaproteobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.529920	450967	28211	Alphaproteobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.425164	361818	186801	Clostridia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.323576	275366	1760	Actinomycetes
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.097401	82889	3028117	Cyanophyceae
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.071017	60436	526524	Erysipelotrichia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.070913	60348	200643	Bacteroidia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.049215	41882	31969	Mollicutes
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.048645	41397	909932	Negativicutes
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.046256	39364	28216	Betaproteobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.041282	35131	1737404	Tissierellia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.032931	28025	117747	Sphingobacteriia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.030953	26341	117743	Flavobacteriia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.026176	22276	183925	Methanobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.023947	20379	188787	Deinococci
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.018449	15700	3031852	Epsilonproteobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.016735	14242	768503	Cytophagia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.016036	13647	84998	Coriobacteriia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.013079	11130	224756	Methanomicrobia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.012224	10403	203490	Fusobacteriia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.010484	8922	203692	Spirochaetia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.009431	8026	3031449	Desulfovibrionia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.008926	7596	1853228	Chitinophagia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.007998	6806	1853221	Balneolia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.006834	5816	84992	Acidimicrobiia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.006787	5776	3031651	Desulfuromonadia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.006274	5339	1042312	Armatimonadia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.005455	4642	183963	Halobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.005441	4630	2963097	Desulfuribacillia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.005108	4347	1382928	Ardenticatenia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.004969	4229	1663419	Fimbriimonadia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.004472	3806	188708	Thermotogae
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.004397	3742	203693	Nitrospiria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.004003	3407	649775	Synergistia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.003768	3207	3031451	Desulfobulbia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.003207	2729	1313211	Lentisphaeria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.002966	2524	203683	Planctomycetia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.002908	2475	292625	Anaerolineae
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.002658	2262	795747	Ignavibacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.002189	1863	204430	Fibrobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.002153	1832	32015	Myxococcia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.002087	1776	2787153	Culicoidibacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.002042	1738	187857	Aquificia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.001967	1674	3104717	Desulfitisporia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.001781	1516	3118669	Magnetococcia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.001499	1276	3118682	Leptospiria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.001349	1148	183939	Methanococci
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.001320	1123	1937959	Saprospiria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.001253	1066	68337	Deferribacteres
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.001000	851	1293498	Nitrospinia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000865	736	1497346	Thermoleophilia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000843	717	1643678	Nitrososphaeria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000837	712	3031418	Bdellovibrionia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000731	622	204429	Chlamydiia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000670	570	3024418	Desulfobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000656	558	203494	Verrucomicrobiia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000602	512	204432	Terriglobia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000549	467	2517206	Candidatus Brocadiia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000511	435	2682225	Tepidiformia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000458	390	191410	Chlorobiia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000452	385	32061	Chloroflexia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000449	382	908620	Nitriliruptoria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000389	331	1860136	Chitinispirillia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000349	297	1853222	Rhodothermia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000337	287	84995	Rubrobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000290	247	219685	Gemmatimonadia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000273	232	3031419	Bacteriovoracia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000242	206	3031646	Desulfarculia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000216	184	414999	Opitutia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000200	170	3002443	Thermodesulfobiia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000195	166	301297	Dehalococcoidia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000173	147	2811502	Thermodesulfovibrionia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000172	146	3031450	Candidatus Desulfofervidia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000170	145	134549	Spartobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000147	125	641853	Elusimicrobia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000142	121	1553900	Oligoflexia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000141	120	388447	Ktedonobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000139	118	3440663	Pedosphaerae
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000137	117	1752716	Candidatus Dadabacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000137	117	3159502	Candidatus Methylomirabilia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000133	113	67799	Thermodesulfobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000105	89	2847774	Atribacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000102	87	203486	Dictyoglomia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000098	83	183968	Thermococci
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000094	80	183924	Thermoprotei
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000094	80	447830	Endomicrobiia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000092	78	2093818	Candidatus Saccharimonadia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000090	77	1807140	Acidithiobacillia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000087	74	296141	Chitinivibrionia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000085	72	2900647	Candidatus Geothermincolia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000067	57	666505	Phycisphaerae
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000065	55	28221	Deltaproteobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000065	55	183980	Archaeoglobi
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000060	51	189775	Thermomicrobia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000060	51	2785441	Candidatus Binatia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000060	51	2900646	Candidatus Aquicultoria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000056	48	171536	Methanonatronarchaeia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000054	46	580370	Candidatius Mariprofundia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000053	45	3031853	Desulfurellia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000049	42	183967	Thermoplasmata
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000048	41	2498706	Candidatus Cryosericia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000048	41	3024408	Syntrophobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000046	39	2829293	Vulcanimicrobiia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000041	35	1804991	Longimicrobiia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000040	34	475962	Caldilineae
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000040	34	2171982	Candidatus Nanosyncoccalia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000035	30	1813735	Vicinamibacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000035	30	1921781	Kiritimatiellia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000033	28	693071	Caldisericia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000033	28	3031648	Syntrophia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000029	25	533205	Holophagae
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000026	22	1676648	Limnochordia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000018	15	1562566	Blastocatellia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000018	15	2138243	Coprothermobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000016	14	3477251	Fervidibacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000015	13	3086086	Dethiobacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000015	13	3118679	Thermosulfidibacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000014	12	1077257	Chthonomonadia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000014	12	3126996	Candidatus Dormibacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000013	11	2599185	Candidatus Poseidoniia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000011	9	2364196	Candidatus Thermofontia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000009	8	118001	Chrysiogenia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000009	8	2008785	Hydrogenophilia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000009	8	2171981	Candidatus Nanoperiomorbia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000009	8	2974934	Candidatus Deferrimicrobia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000008	7	1962850	Calditrichia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000008	7	2897345	Candidatus Uabimicrobiia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000008	7	3277336	Candidatus Entotheonellia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000007	6	1955630	Methylacidiphilae
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000007	6	3118680	Vampirovibriophyceae
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000006	5	2762271	Terrimicrobiia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000006	5	2907184	Tichowtungiia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000005	4	1495646	Thermoflexia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000005	4	2109259	Abditibacteriia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000005	4	3037982	Candidatus Bathyarchaeia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000005	4	3240457	Candidatus Phoenicimicrobiia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000005	4	3377525	Fidelibacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000004	3	2798913	Candidatus Hodarchaeia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000004	3	2986808	Candidatus Culexarchaeia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000004	3	3031452	Dissulfuribacteria
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000004	3	3031647	Desulfobaccia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000002	2	2798915	Candidatus Borrarchaeia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000002	2	2823877	Candidatus Jordarchaeia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000002	2	3031652	Deferrisomatia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000002	2	3121607	Candidatus Bipolaricaulia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000002	2	3366642	Promethearchaeia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000001	1	1775750	Candidatus Hadarchaeia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000001	1	2497643	Candidatus Babeliae
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000001	1	2885733	Candidatus Micrarchaeia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000001	1	3031649	Syntrophorhabdia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000001	1	3039863	Candidatus Cloacimonadia
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.000000	0	10239	Viruses
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	0.286728	244008	NA	cannot be assigned to a (non-viral) class
results_refseq_nr/6PEH_6/6PEH_6.refseq_nr.kaiju.out	59.274119	50442804	NA	unclassified
